line_id,order_id,order_date,month,customer_id,region,segment,channel,product,category,quantity,discount_pct,returned,gross_sales_cents,discount_cents,cogs_cents,net_revenue_cents,profit_cents
1223,612,2024-04-12,2024-04,42,Central,Consumer,Store,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
1224,612,2024-04-12,2024-04,42,Central,Consumer,Store,Keyboard,Technology,2,10,0,13000,1300,6400,11700,5300
1225,613,2024-05-19,2024-05,1,East,Consumer,Store,Storage box,Office Supplies,3,5,0,7800,390,3600,7410,3810
1226,614,2024-04-23,2024-04,41,South,Consumer,Online,Storage box,Office Supplies,3,10,0,7800,780,3600,7020,3420
1227,614,2024-04-23,2024-04,41,South,Consumer,Online,Chair,Furniture,2,10,0,34000,3400,22000,30600,8600
1228,614,2024-04-23,2024-04,41,South,Consumer,Online,Keyboard,Technology,5,5,0,32500,1625,16000,30875,14875
1229,615,2024-07-22,2024-07,22,West,Consumer,Store,Chair,Furniture,4,5,1,68000,3400,0,0,0
1230,615,2024-07-22,2024-07,22,West,Consumer,Store,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
1231,616,2025-10-03,2025-10,59,Central,Consumer,Online,Chair,Furniture,2,0,0,34000,0,22000,34000,12000
1232,616,2025-10-03,2025-10,59,Central,Consumer,Online,Monitor,Technology,4,15,0,96000,14400,64000,81600,17600
1233,617,2024-04-01,2024-04,95,West,Consumer,Online,Desk,Furniture,4,35,0,112000,39200,76000,72800,-3200
1234,617,2024-04-01,2024-04,95,West,Consumer,Online,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
1235,617,2024-04-01,2024-04,95,West,Consumer,Online,Keyboard,Technology,3,5,0,19500,975,9600,18525,8925
1236,618,2025-01-26,2025-01,34,West,Business,Store,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
1237,619,2024-07-12,2024-07,108,South,Business,Online,Chair,Furniture,3,10,0,51000,5100,33000,45900,12900
1238,619,2024-07-12,2024-07,108,South,Business,Online,Desk,Furniture,4,5,0,112000,5600,76000,106400,30400
1239,620,2025-12-01,2025-12,166,South,Consumer,Store,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
1240,621,2025-12-10,2025-12,102,East,Consumer,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
1241,621,2025-12-10,2025-12,102,East,Consumer,Online,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
1242,621,2025-12-10,2025-12,102,East,Consumer,Online,Monitor,Technology,4,5,0,96000,4800,64000,91200,27200
1243,622,2025-11-17,2025-11,154,West,Consumer,Online,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
1244,623,2025-02-08,2025-02,172,South,Business,Store,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
1245,624,2024-06-22,2024-06,129,South,Consumer,Store,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
1246,624,2024-06-22,2024-06,129,South,Consumer,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
1247,625,2024-11-16,2024-11,12,South,Business,Online,Monitor,Technology,4,5,0,96000,4800,64000,91200,27200
1248,625,2024-11-16,2024-11,12,South,Business,Online,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
1249,626,2024-09-27,2024-09,133,West,Business,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
1250,626,2024-09-27,2024-09,133,West,Business,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
1251,627,2024-02-25,2024-02,59,Central,Consumer,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1252,628,2025-03-22,2025-03,30,Central,Consumer,Store,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
1253,629,2025-05-19,2025-05,29,Central,Consumer,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
1254,630,2024-07-03,2024-07,44,South,Business,Store,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
1255,630,2024-07-03,2024-07,44,South,Business,Store,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
1256,630,2024-07-03,2024-07,44,South,Business,Store,Chair,Furniture,1,5,0,17000,850,11000,16150,5150
1257,631,2025-11-24,2025-11,25,West,Consumer,Store,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
1258,632,2024-04-18,2024-04,83,West,Business,Online,Desk,Furniture,4,35,0,112000,39200,76000,72800,-3200
1259,633,2024-10-02,2024-10,153,West,Business,Online,Desk,Furniture,4,15,0,112000,16800,76000,95200,19200
1260,633,2024-10-02,2024-10,153,West,Business,Online,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
1261,634,2024-02-19,2024-02,165,West,Consumer,Store,Desk,Furniture,5,25,0,140000,35000,95000,105000,10000
1262,634,2024-02-19,2024-02,165,West,Consumer,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
1263,635,2025-02-12,2025-02,23,East,Consumer,Online,Chair,Furniture,4,25,0,68000,17000,44000,51000,7000
1264,636,2025-10-31,2025-10,40,South,Business,Online,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
1265,636,2025-10-31,2025-10,40,South,Business,Online,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
1266,637,2025-05-16,2025-05,115,East,Business,Store,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
1267,637,2025-05-16,2025-05,115,East,Business,Store,Notebook pack,Office Supplies,4,5,0,7200,360,2800,6840,4040
1268,638,2025-03-20,2025-03,162,East,Consumer,Store,Desk,Furniture,5,15,0,140000,21000,95000,119000,24000
1269,639,2025-11-23,2025-11,58,West,Consumer,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
1270,639,2025-11-23,2025-11,58,West,Consumer,Online,Storage box,Office Supplies,1,10,0,2600,260,1200,2340,1140
1271,640,2024-05-10,2024-05,176,East,Consumer,Store,Notebook pack,Office Supplies,4,5,0,7200,360,2800,6840,4040
1272,641,2025-07-18,2025-07,20,South,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
1273,641,2025-07-18,2025-07,20,South,Consumer,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1274,641,2025-07-18,2025-07,20,South,Consumer,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
1275,642,2024-01-17,2024-01,30,Central,Consumer,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
1276,643,2025-12-22,2025-12,77,Central,Consumer,Store,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
1277,643,2025-12-22,2025-12,77,Central,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1278,643,2025-12-22,2025-12,77,Central,Consumer,Store,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1279,644,2024-04-18,2024-04,112,Central,Consumer,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
1280,645,2025-05-03,2025-05,118,East,Consumer,Store,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
1281,645,2025-05-03,2025-05,118,East,Consumer,Store,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1282,645,2025-05-03,2025-05,118,East,Consumer,Store,Keyboard,Technology,4,5,0,26000,1300,12800,24700,11900
1283,646,2024-05-18,2024-05,4,East,Consumer,Online,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
1284,647,2025-10-26,2025-10,38,East,Consumer,Online,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
1285,647,2025-10-26,2025-10,38,East,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
1286,648,2024-01-23,2024-01,30,Central,Consumer,Online,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
1287,649,2025-04-05,2025-04,150,East,Consumer,Online,Monitor,Technology,5,10,1,120000,12000,0,0,0
1288,650,2024-01-09,2024-01,27,South,Business,Store,Keyboard,Technology,5,15,0,32500,4875,16000,27625,11625
1289,650,2024-01-09,2024-01,27,South,Business,Store,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
1290,651,2025-06-09,2025-06,152,East,Business,Store,Storage box,Office Supplies,1,15,1,2600,390,0,0,0
1291,652,2025-08-13,2025-08,81,East,Consumer,Online,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
1292,652,2025-08-13,2025-08,81,East,Consumer,Online,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
1293,653,2024-01-22,2024-01,42,Central,Consumer,Store,Chair,Furniture,4,5,0,68000,3400,44000,64600,20600
1294,653,2024-01-22,2024-01,42,Central,Consumer,Store,Keyboard,Technology,5,5,0,32500,1625,16000,30875,14875
1295,653,2024-01-22,2024-01,42,Central,Consumer,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
1296,654,2025-12-29,2025-12,100,South,Consumer,Store,Storage box,Office Supplies,2,15,0,5200,780,2400,4420,2020
1297,654,2025-12-29,2025-12,100,South,Consumer,Store,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
1298,654,2025-12-29,2025-12,100,South,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1299,655,2024-04-13,2024-04,107,South,Consumer,Store,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
1300,655,2024-04-13,2024-04,107,South,Consumer,Store,Storage box,Office Supplies,3,5,0,7800,390,3600,7410,3810
1301,656,2024-06-11,2024-06,45,Central,Consumer,Online,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
1302,657,2024-05-03,2024-05,144,East,Consumer,Online,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
1303,657,2024-05-03,2024-05,144,East,Consumer,Online,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
1304,658,2025-12-07,2025-12,132,Central,Consumer,Online,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
1305,658,2025-12-07,2025-12,132,Central,Consumer,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
1306,658,2025-12-07,2025-12,132,Central,Consumer,Online,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
1307,659,2025-10-07,2025-10,31,West,Consumer,Online,Chair,Furniture,4,35,0,68000,23800,44000,44200,200
1308,659,2025-10-07,2025-10,31,West,Consumer,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
1309,660,2024-12-08,2024-12,36,East,Business,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
1310,661,2025-04-30,2025-04,88,East,Consumer,Store,Chair,Furniture,3,25,0,51000,12750,33000,38250,5250
1311,661,2025-04-30,2025-04,88,East,Consumer,Store,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
1312,661,2025-04-30,2025-04,88,East,Consumer,Store,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
1313,662,2024-05-21,2024-05,110,South,Business,Store,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1314,662,2024-05-21,2024-05,110,South,Business,Store,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
1315,663,2024-03-27,2024-03,87,South,Consumer,Store,Chair,Furniture,1,25,0,17000,4250,11000,12750,1750
1316,663,2024-03-27,2024-03,87,South,Consumer,Store,Keyboard,Technology,2,15,1,13000,1950,0,0,0
1317,664,2025-10-08,2025-10,183,Central,Consumer,Store,Keyboard,Technology,3,5,0,19500,975,9600,18525,8925
1318,664,2025-10-08,2025-10,183,Central,Consumer,Store,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
1319,665,2025-09-17,2025-09,38,East,Consumer,Store,Storage box,Office Supplies,5,15,0,13000,1950,6000,11050,5050
1320,665,2025-09-17,2025-09,38,East,Consumer,Store,Chair,Furniture,4,15,0,68000,10200,44000,57800,13800
1321,666,2025-10-26,2025-10,104,South,Business,Online,Desk,Furniture,5,15,0,140000,21000,95000,119000,24000
1322,666,2025-10-26,2025-10,104,South,Business,Online,Storage box,Office Supplies,2,15,0,5200,780,2400,4420,2020
1323,667,2024-10-17,2024-10,55,Central,Business,Online,Notebook pack,Office Supplies,2,0,1,3600,0,0,0,0
1324,667,2024-10-17,2024-10,55,Central,Business,Online,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
1325,667,2024-10-17,2024-10,55,Central,Business,Online,Storage box,Office Supplies,3,10,0,7800,780,3600,7020,3420
1326,668,2024-04-23,2024-04,188,East,Business,Online,Monitor,Technology,3,0,1,72000,0,0,0,0
1327,668,2024-04-23,2024-04,188,East,Business,Online,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
1328,669,2024-01-06,2024-01,117,East,Consumer,Store,Storage box,Office Supplies,5,15,0,13000,1950,6000,11050,5050
1329,670,2025-10-04,2025-10,171,East,Consumer,Online,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
1330,670,2025-10-04,2025-10,171,East,Consumer,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
1331,671,2025-06-12,2025-06,150,East,Consumer,Online,Keyboard,Technology,2,10,0,13000,1300,6400,11700,5300
1332,671,2025-06-12,2025-06,150,East,Consumer,Online,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
1333,672,2024-05-13,2024-05,122,South,Business,Online,Desk,Furniture,5,25,0,140000,35000,95000,105000,10000
1334,672,2024-05-13,2024-05,122,South,Business,Online,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
1335,673,2025-08-21,2025-08,128,East,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
1336,673,2025-08-21,2025-08,128,East,Consumer,Store,Keyboard,Technology,2,10,0,13000,1300,6400,11700,5300
1337,674,2024-05-12,2024-05,181,South,Consumer,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
1338,674,2024-05-12,2024-05,181,South,Consumer,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1339,674,2024-05-12,2024-05,181,South,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
1340,675,2025-08-08,2025-08,75,East,Consumer,Online,Chair,Furniture,3,15,0,51000,7650,33000,43350,10350
1341,675,2025-08-08,2025-08,75,East,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
1342,675,2025-08-08,2025-08,75,East,Consumer,Online,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
1343,676,2024-11-08,2024-11,73,South,Business,Online,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
1344,677,2024-12-23,2024-12,18,Central,Consumer,Online,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
1345,677,2024-12-23,2024-12,18,Central,Consumer,Online,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
1346,678,2025-09-12,2025-09,34,West,Business,Online,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
1347,678,2025-09-12,2025-09,34,West,Business,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1348,678,2025-09-12,2025-09,34,West,Business,Online,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
1349,679,2025-02-08,2025-02,87,South,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1350,679,2025-02-08,2025-02,87,South,Consumer,Online,Monitor,Technology,3,15,0,72000,10800,48000,61200,13200
1351,679,2025-02-08,2025-02,87,South,Consumer,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
1352,680,2025-09-25,2025-09,139,East,Consumer,Online,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
1353,680,2025-09-25,2025-09,139,East,Consumer,Online,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
1354,680,2025-09-25,2025-09,139,East,Consumer,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1355,681,2025-12-23,2025-12,149,South,Business,Store,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1356,682,2024-02-16,2024-02,126,West,Business,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
1357,682,2024-02-16,2024-02,126,West,Business,Online,Chair,Furniture,3,25,0,51000,12750,33000,38250,5250
1358,683,2024-04-27,2024-04,26,South,Business,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
1359,683,2024-04-27,2024-04,26,South,Business,Online,Storage box,Office Supplies,4,0,1,10400,0,0,0,0
1360,684,2024-11-29,2024-11,47,East,Consumer,Online,Desk,Furniture,1,15,0,28000,4200,19000,23800,4800
1361,684,2024-11-29,2024-11,47,East,Consumer,Online,Monitor,Technology,3,5,0,72000,3600,48000,68400,20400
1362,684,2024-11-29,2024-11,47,East,Consumer,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
1363,685,2025-09-03,2025-09,151,East,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
1364,685,2025-09-03,2025-09,151,East,Consumer,Online,Storage box,Office Supplies,3,10,0,7800,780,3600,7020,3420
1365,686,2024-03-08,2024-03,124,Central,Consumer,Online,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
1366,686,2024-03-08,2024-03,124,Central,Consumer,Online,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
1367,687,2025-07-22,2025-07,167,South,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
1368,687,2025-07-22,2025-07,167,South,Consumer,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
1369,688,2024-05-25,2024-05,96,South,Consumer,Online,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
1370,689,2024-01-02,2024-01,119,West,Business,Store,Chair,Furniture,4,10,0,68000,6800,44000,61200,17200
1371,689,2024-01-02,2024-01,119,West,Business,Store,Desk,Furniture,4,15,0,112000,16800,76000,95200,19200
1372,689,2024-01-02,2024-01,119,West,Business,Store,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
1373,690,2024-10-15,2024-10,12,South,Business,Online,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
1374,690,2024-10-15,2024-10,12,South,Business,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
1375,690,2024-10-15,2024-10,12,South,Business,Online,Desk,Furniture,3,25,0,84000,21000,57000,63000,6000
1376,691,2025-05-31,2025-05,82,Central,Consumer,Store,Monitor,Technology,2,5,0,48000,2400,32000,45600,13600
1377,691,2025-05-31,2025-05,82,Central,Consumer,Store,Keyboard,Technology,4,15,0,26000,3900,12800,22100,9300
1378,691,2025-05-31,2025-05,82,Central,Consumer,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
1379,692,2024-01-05,2024-01,3,West,Consumer,Online,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
1380,692,2024-01-05,2024-01,3,West,Consumer,Online,Keyboard,Technology,1,15,1,6500,975,0,0,0
1381,693,2025-11-18,2025-11,114,Central,Consumer,Online,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
1382,693,2025-11-18,2025-11,114,Central,Consumer,Online,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
1383,694,2024-07-16,2024-07,114,Central,Consumer,Online,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
1384,695,2025-12-27,2025-12,92,East,Consumer,Online,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
1385,696,2025-05-20,2025-05,93,South,Business,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1386,696,2025-05-20,2025-05,93,South,Business,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
1387,697,2025-08-05,2025-08,129,South,Consumer,Store,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
1388,698,2025-09-09,2025-09,145,South,Business,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
1389,699,2025-08-06,2025-08,59,Central,Consumer,Store,Storage box,Office Supplies,1,15,0,2600,390,1200,2210,1010
1390,700,2025-11-28,2025-11,144,East,Consumer,Store,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
1391,701,2025-02-20,2025-02,71,South,Consumer,Online,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
1392,701,2025-02-20,2025-02,71,South,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1393,701,2025-02-20,2025-02,71,South,Consumer,Online,Storage box,Office Supplies,4,15,0,10400,1560,4800,8840,4040
1394,702,2024-01-06,2024-01,101,East,Consumer,Online,Desk,Furniture,1,5,0,28000,1400,19000,26600,7600
1395,702,2024-01-06,2024-01,101,East,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
1396,703,2024-07-20,2024-07,43,West,Business,Store,Desk,Furniture,1,35,0,28000,9800,19000,18200,-800
1397,703,2024-07-20,2024-07,43,West,Business,Store,Storage box,Office Supplies,1,15,0,2600,390,1200,2210,1010
1398,704,2024-12-08,2024-12,65,West,Consumer,Online,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
1399,705,2024-12-07,2024-12,134,Central,Consumer,Online,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
1400,706,2025-10-02,2025-10,115,East,Business,Online,Desk,Furniture,1,25,0,28000,7000,19000,21000,2000
1401,707,2025-12-11,2025-12,17,Central,Business,Online,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
1402,708,2025-03-18,2025-03,17,Central,Business,Online,Desk,Furniture,3,25,0,84000,21000,57000,63000,6000
1403,708,2025-03-18,2025-03,17,Central,Business,Online,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
1404,708,2025-03-18,2025-03,17,Central,Business,Online,Storage box,Office Supplies,5,15,1,13000,1950,0,0,0
1405,709,2025-01-28,2025-01,119,West,Business,Store,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
1406,709,2025-01-28,2025-01,119,West,Business,Store,Desk,Furniture,5,5,0,140000,7000,95000,133000,38000
1407,709,2025-01-28,2025-01,119,West,Business,Store,Monitor,Technology,1,15,0,24000,3600,16000,20400,4400
1408,710,2025-08-30,2025-08,50,East,Business,Online,Notebook pack,Office Supplies,4,10,0,7200,720,2800,6480,3680
1409,710,2025-08-30,2025-08,50,East,Business,Online,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
